transaction_id,customer_id,username,email,timestamp,channel,amount_src,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,chargeback_history_count,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud
5c018813-9b37-4488-9e2b-3df233fdffb7,7bd5200c-5d19-44f0-9afe-8b339a05366b,Aye Wai,aye.wai591@outlook.com,2023-02-14 01:08:40.468549+00:00,web,343.9,False,us,False,0.282,standard,147,0.551,0,0.391,0,0,0.0,0
8216087e-9eb4-4be4-88ca-4c8465dd38f6,f7531a78-8bbe-4a85-b1e8-a0650edddc72,Moe Zaw Ni,moe.zawni986@mail.com,2025-09-22 10:36:05.468549+00:00,atm,469.17,False,us,False,0.147,standard,1016,0.944,0,0.247,6,7,0.25,0
synth-0452,cust_synth-0452,Sandar Nyunt,sandar.nyunt471@mail.com,2025-02-23 04:43:38.468549+00:00,web,407.09559174364125,False,uk,False,0.342791930346038,standard,5,0.5535565030870759,0,0.3535054512856459,4,3,0.12316548615013144,1
61da8ae4-452b-41f1-ac53-0d7e9ead7de8,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Ri Swe,ri.swe313@protonmail.com,2023-06-14 02:33:02.468549+00:00,atm,1021.97,False,us,False,0.075,enhanced,367,0.939,0,0.176,0,0,0.0,0
4744f836-3818-4160-a83b-e8458db50930,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Htet Min,htet.min373@outlook.com,2024-07-09 20:57:13.468549+00:00,mobile,177.39,False,us,False,0.198,enhanced,367,0.939,0,0.176,0,0,0.25,0
5cb5f241-54c2-409a-aada-8435d9225110,402cccc9-28de-45b3-9af7-cc5302aa1f93,Zin Naing,zin.naing797@ymail.com,2023-09-05 12:22:39.468549+00:00,mobile,301.44,False,ca,True,0.474,standard,263,0.522,0,0.223,0,0,0.25,0
d7d1c32c-82ee-4bf6-93c9-23d6dc702a57,402cccc9-28de-45b3-9af7-cc5302aa1f93,Wai Yan Min,waiyan.min504@ymail.com,2025-01-17 10:32:00.468549+00:00,web,76.8,False,ca,True,0.572,standard,263,0.522,0,0.223,0,0,0.25,0
15818928-d8cd-413d-a917-c36e2b460e36,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Ei Than,ei.than710@protonmail.com,2024-11-23 06:34:44.468549+00:00,mobile,113.18,False,us,False,0.968,enhanced,257,0.894,0,0.257,0,0,0.0,0
5d9efdd6-faae-4fd7-9175-8c57d32aeb55,f7531a78-8bbe-4a85-b1e8-a0650edddc72,Phu Htet,phu.htet870@ymail.com,2025-04-30 05:00:32.468549+00:00,mobile,256.11,False,us,False,0.468,standard,1016,0.944,0,0.247,0,0,0.0,0
9a21050f-7748-4cb2-8506-26d1209c1718,402cccc9-28de-45b3-9af7-cc5302aa1f93,Phu Thu,phu.thu114@ymail.com,2023-02-13 07:29:44.468549+00:00,web,85.23,True,us,False,0.105,standard,263,0.372,0,0.223,0,0,0.0,0
54d2326a-af7d-487c-b10e-791268911aaf,402cccc9-28de-45b3-9af7-cc5302aa1f93,Yamin Wai,yamin.wai925@mail.com,2023-10-13 12:33:37.468549+00:00,mobile,384.71,False,us,False,0.43,standard,263,0.522,0,0.223,4,4,0.0,0
d19e2e35-82bd-4c2a-b10b-f7aad86ffd9d,d71c91b4-fee8-4104-9856-a5c6109a62e3,Thu Myo,thu.myo773@outlook.com,2025-02-26 05:56:03.468549+00:00,mobile,126.02,False,us,False,0.311,standard,298,0.336,0,0.166,0,0,0.0,0
cbf93725-ee08-4493-bb43-caec774fe025,f7531a78-8bbe-4a85-b1e8-a0650edddc72,Thet Hlaing,thet.hlaing959@mail.com,2022-11-25 17:18:16.468549+00:00,web,111.73,False,us,False,0.431,standard,1016,0.944,0,0.247,0,0,0.0,0
4b824a29-7a9d-44d6-b0c4-543574671785,a07adabc-9a06-4e28-b1d6-83b128f4219a,Zin Myint,zin.myint71@ymail.com,2024-04-14 23:07:49.468549+00:00,mobile,217.21,False,us,False,0.566,standard,859,0.96,0,0.363,0,0,0.0,0
343c955f-0556-4470-95be-ae617448fa0c,7bd5200c-5d19-44f0-9afe-8b339a05366b,Moe Hein,moe.hein120@protonmail.com,2023-05-09 07:09:02.468549+00:00,web,131.22,False,us,False,0.903,standard,147,0.551,0,0.391,0,1,0.2,0
1d588de4-593d-4aff-9adf-970ca1ed11db,7bd5200c-5d19-44f0-9afe-8b339a05366b,Han Naing,han.naing59@protonmail.com,2023-08-11 03:38:30.468549+00:00,mobile,126.65,True,us,False,0.959,standard,147,0.401,0,0.391,0,0,0.25,0
a070083a-0045-4424-9fa5-f2b140b36392,d71c91b4-fee8-4104-9856-a5c6109a62e3,Min Khaing,min.khaing303@mail.com,2023-03-09 03:17:00.468549+00:00,web,74.88,False,us,False,0.546,standard,298,0.336,0,0.166,0,0,0.0,0
57e385c2-19d1-4873-a438-74c90a863146,7bd5200c-5d19-44f0-9afe-8b339a05366b,Wai Yan Wai,waiyan.wai998@outlook.com,2023-11-28 06:22:58.468549+00:00,mobile,58.1,False,ca,True,0.49,standard,147,0.551,0,0.391,0,0,0.25,0
37b5a5d6-2de6-45c5-ac4e-ea06418a70f4,66c71a44-d07c-4a20-a576-0a377193bf6b,Tin Ko,tin.ko7@protonmail.com,2024-01-28 00:49:08.468549+00:00,atm,405.09,False,us,False,0.462,standard,34,0.427,0,0.068,0,0,0.25,0
0234b40d-64cc-4d01-b06b-9849c63b79fd,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Aung Htet,aung.htet209@outlook.com,2025-02-27 03:07:57.468549+00:00,mobile,216.78,False,uk,False,0.256,standard,4,0.892,0,0.407,0,0,0.0,0
566a8d88-afaf-4740-a76a-2030f41230c2,2977967f-676c-4644-92ca-e4fb348285c7,Kyaw Swe,kyaw.swe706@gmail.com,2024-05-31 22:39:03.468549+00:00,web,217.19,False,uk,False,0.099,low,704,0.515,0,0.283,0,0,0.0,0
3ec5f9c3-6dc0-40cd-992a-58775b2689b8,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Thu Kyaw,thu.kyaw207@protonmail.com,2023-05-05 05:00:19.468549+00:00,web,108.8,False,uk,False,0.121,standard,4,0.892,0,0.407,0,0,0.22,0
0eba1326-90ed-419d-bf36-fb410e468602,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Aung Naing,aung.naing170@outlook.com,2023-05-16 08:45:45.468549+00:00,mobile,350.98,False,us,False,0.142,enhanced,257,0.894,0,0.257,0,0,0.0,0
e9a6c2f4-2163-4bd1-9cf9-b66cb9c62733,0bac0b84-4f9e-48e5-ae83-1d4ab38944ea,Soe Thu,soe.thu813@ymail.com,2024-04-17 08:09:43.468549+00:00,mobile,136.93,False,ca,False,0.213,enhanced,63,0.853,0,0.13,0,0,0.0,0
1eb7025e-cf1b-4ed5-a905-09dc9ab54a00,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Phu Naing,phu.naing799@ymail.com,2024-06-26 23:44:53.468549+00:00,mobile,99.23,False,us,False,0.153,enhanced,367,0.939,0,0.176,0,0,0.2,0
d7a1cbe0-a8db-4388-be07-c29f6b3cbb7c,7bd5200c-5d19-44f0-9afe-8b339a05366b,Wai Yan Min,waiyan.min790@mail.com,2024-12-20 05:10:49.468549+00:00,mobile,166.24,False,us,False,0.218,standard,147,0.551,0,0.391,0,1,0.0,0
477fcc7d-6df9-451a-b4ea-9f338fa667d0,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Phyo Oo,phyo.oo549@protonmail.com,2023-08-12 11:52:18.468549+00:00,web,236.03,False,us,False,0.026,enhanced,367,0.939,0,0.176,0,0,0.0,0
7396385b-ba1e-4f0e-9560-ff85193c4bec,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Soe Myo,soe.myo466@ymail.com,2024-11-29 19:36:45.468549+00:00,web,96.6,False,us,False,0.936,enhanced,367,0.939,0,0.176,0,0,0.0,0
20d378c3-6c19-4275-bcb3-cd77ecef4450,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Hla Naing,hla.naing588@protonmail.com,2023-06-29 17:40:31.468549+00:00,mobile,285.49,False,us,False,0.958,enhanced,367,0.939,0,0.176,0,0,0.0,0
08f4d5ac-2c2b-4e0f-850f-aeab60a56849,d71c91b4-fee8-4104-9856-a5c6109a62e3,Nu Khaing,nu.khaing869@mail.com,2024-06-03 04:42:17.468549+00:00,atm,293.06,False,us,False,0.503,standard,298,0.336,0,0.166,0,0,0.0,0
dba57d28-b1c4-4273-af09-d376dff15143,7bd5200c-5d19-44f0-9afe-8b339a05366b,Nu Khaing,nu.khaing897@mail.com,2023-06-23 05:20:55.468549+00:00,web,650.11,False,us,False,0.422,standard,147,0.551,0,0.391,0,0,0.0,0
0503b3ce-c394-459d-820d-a3d11ad7f65d,d71c91b4-fee8-4104-9856-a5c6109a62e3,Aye Chit,aye.chit205@mail.com,2023-09-12 12:29:57.468549+00:00,web,154.34,False,us,False,0.322,standard,298,0.336,0,0.166,0,0,0.0,0
synth-0066,cust_synth-0066,Thu Min,thu.min268@ymail.com,2024-06-20 13:39:42.468549+00:00,atm,7682.3310414783255,True,us,True,0.8766610913042714,standard,79,0.15476391896972005,3,0.7609626445199169,14,15,0.9880384049426936,1
fdb4c488-a399-4f33-a736-ea9f49a4f621,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Myo Nyunt,myo.nyunt420@mail.com,2025-06-11 19:44:19.468549+00:00,mobile,79.77,False,us,False,0.332,enhanced,257,0.894,0,0.257,0,0,0.0,0
79c62861-762f-44d5-a747-22be2437e891,402cccc9-28de-45b3-9af7-cc5302aa1f93,Thuzar Kyaw,thuzar.kyaw564@outlook.com,2024-12-25 14:46:58.468549+00:00,web,157.14,False,us,False,0.277,standard,263,0.522,0,0.223,5,5,0.1,0
9d5132ee-2c6b-44b6-852c-a02b486f8764,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Nyo Min,nyo.min363@gmail.com,2025-02-09 13:23:42.468549+00:00,mobile,175.05,False,uk,False,0.217,standard,4,0.892,0,0.407,0,0,0.0,0
7bc6c217-d271-4298-a564-d0a4d58a50cb,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Thu Min,thu.min744@mail.com,2023-12-12 21:02:13.468549+00:00,web,62.98,False,uk,True,0.465,standard,1018,0.934,0,0.087,0,0,0.0,0
synth-0195,cust_synth-0195,Tin Hein,tin.hein274@ymail.com,2022-12-15 16:57:59.468549+00:00,mobile,414.5313083109484,False,us,False,0.39829652769881224,standard,199,0.42791896152916975,1,0.37701319932086,1,7,0.18218564385786917,1
6ee5a719-c41a-470f-ac50-5c5fcb55e0ba,a07adabc-9a06-4e28-b1d6-83b128f4219a,Cho Pe,cho.pe626@ymail.com,2025-06-13 09:13:48.468549+00:00,mobile,34.84,False,us,False,0.07,standard,859,0.96,0,0.363,0,0,0.0,0
239afdde-eb42-441b-b176-d4cc7c24d45d,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Thein Oo,thein.oo895@ymail.com,2024-05-11 13:22:22.468549+00:00,mobile,211.11,False,us,False,0.091,enhanced,367,0.939,0,0.176,0,0,0.25,0
67e668ab-1e04-489e-9d41-28d1989f8a82,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Win Zaw Ni,win.zawni65@protonmail.com,2024-06-19 10:15:16.468549+00:00,mobile,-174.84,False,uk,False,1.2,standard,4,-0.1,0,0.407,-1,0,0.0,0
8e26f846-c088-4c10-9410-613e06bc61b1,d71c91b4-fee8-4104-9856-a5c6109a62e3,Han Min,han.min527@mail.com,2025/13/40 25:61:00,mobile,63.86,False,ca,True,0.38,standard,298,0.336,0,0.166,4,4,0.0,0
04169d38-747e-4af7-be5e-c486899f7033,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Win Hlaing,win.hlaing803@gmail.com,2024-04-26 19:38:41.468549+00:00,mobile,69.71,False,us,False,0.087,enhanced,257,0.894,0,0.257,0,0,0.1,0
16cba428-c1ee-4198-9c30-77a9c44a4c37,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Su Soe,su.soe628@ymail.com,2024-04-28 07:59:06.468549+00:00,web,123.68,False,uk,False,0.092,standard,4,0.892,0,0.407,0,0,0.0,0
0a967238-5f5b-4745-89eb-bb133182ffeb,d71c91b4-fee8-4104-9856-a5c6109a62e3,Moe Naing,moe.naing717@mail.com,2023-11-23 15:55:38.468549+00:00,mobile,130.34,False,us,False,0.098,standard,298,0.336,0,0.166,0,0,0.0,0
daa985be-2666-4a58-b3f7-a2505869d702,402cccc9-28de-45b3-9af7-cc5302aa1f93,Phu Thu,phu.thu258@outlook.com,2024-06-11 23:21:05.468549+00:00,atm,174.16,False,ca,True,0.877,standard,263,0.522,0,0.223,0,0,0.1,0
368f2156-bd97-4e13-875a-50ca0049c195,7bd5200c-5d19-44f0-9afe-8b339a05366b,San Win,san.win315@outlook.com,2024-07-22 10:06:40.468549+00:00,mobile,231.53,False,us,False,1.2,standard,147,-0.1,0,0.391,-1,0,0.0,0
a98d3b15-b308-48bd-ac90-e5bb035b9f31,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Cho Naing,cho.naing54@protonmail.com,2025-06-08 05:35:52.468549+00:00,web,34.47,False,us,False,0.369,enhanced,367,0.939,0,0.176,0,0,0.0,0
15d98ccd-ad66-4955-bbc1-16de3a431080,140d2232-ee97-4934-81aa-9e5c323d7c6f,Nwe Thu,nwe.thu258@gmail.com,2024-02-06 19:24:27.468549+00:00,mobile,930.77,False,us,True,0.378,low,824,0.607,0,0.282,0,0,0.0,0
052bf9bb-641a-4791-a7c0-1023b10bdd4b,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Hla Soe,hla.soe170@protonmail.com,2024-07-09 20:13:41.468549+00:00,web,240.81,False,us,False,0.192,enhanced,367,0.939,0,0.176,0,0,0.0,0
1bad67cb-2e50-4271-99ef-dd21c092b448,23d9943d-57b1-42eb-9ef2-05eed7fd1957,Chan Myae Swe,chanmyae.swe427@outlook.com,2025-03-10 04:25:46.468549+00:00,atm,564.76,False,uk,False,0.383,standard,718,0.953,0,0.169,0,0,0.0,0
ade45fc9-4369-43f7-9246-6d6d3e5efdf9,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Maung Soe,maung.soe97@ymail.com,2024-01-29 15:21:23.468549+00:00,web,219.7,False,ca,True,0.29,standard,4,0.892,0,0.407,0,0,0.0,0
36eb32d5-c675-4a9a-96a9-3430802d8731,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,Soe Hein,soe.hein813@ymail.com,2025-04-21 23:51:54.468549+00:00,mobile,429.77,False,ca,False,0.198,standard,947,0.625,0,0.268,0,0,0.12,0
f44d3f2a-8f55-4342-bc36-f66cac7c0ea7,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Win Pe,win.pe286@gmail.com,2024-03-03 07:37:28.468549+00:00,mobile,587.16,False,us,True,0.17,standrd,4,0.892,0,0.407,0,0,0.0,0
ce90b0cc-681c-4d4f-9fee-42f87358c8a6,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Ri Ko,ri.ko602@ymail.com,2024-04-17 15:18:57.468549+00:00,web,53.62,False,us,False,0.199,standard,1018,0.934,0,0.087,0,0,0.0,0
synth-0028,cust_synth-0028,Khaing Kyaw,khaing.kyaw289@gmail.com,2023-06-07 08:33:40.468549+00:00,web,2221.304370123445,True,us,True,0.3942026497238904,standard,904,0.46652879599716474,2,0.603492828392543,4,19,0.5421275729558067,1
bf3a9690-ffd5-4fd6-a1b8-7fee97b8c39d,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Su Min,su.min477@gmail.com,2025-05-10 05:36:26.468549+00:00,mobile,108.57,False,uk,False,0.037,standard,4,0.892,0,0.407,0,0,0.0,0
9f1eeb22-0302-45ec-91da-c89c1bdb5aed,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Lin Aung,lin.aung835@gmail.com,2025-03-26 12:07:12.468549+00:00,atm,105.41,False,uk,False,0.26,standard,4,0.892,0,0.407,0,0,0.0,0
f9df333d-0421-4411-a370-e6a3ce751adf,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Maung Thu,maung.thu493@ymail.com,2023-01-20 23:50:28.468549+00:00,mobile,167.39,False,us,False,0.513,standard,1018,0.934,0,0.087,0,1,0.0,0
bab8a26c-1000-437d-af28-78c94621ce10,7bd5200c-5d19-44f0-9afe-8b339a05366b,Nan Myint,nan.myint796@ymail.com,2024-11-08 01:46:19.468549+00:00,mobile,46.01,False,us,False,0.196,standard,147,0.551,0,0.391,0,0,0.1,0
d241ce89-ff34-4459-bab0-af5a7796a42f,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Lin Myo,lin.myo658@ymail.com,2024-07-09 05:07:58.468549+00:00,mobile,278.4,False,uk,False,0.585,standard,4,0.892,0,0.407,0,0,0.0,0
adc23e42-345d-4b88-aac6-1bee98efc1a1,23d9943d-57b1-42eb-9ef2-05eed7fd1957,Kaung Myint,kaung.myint695@outlook.com,2025-06-13 14:22:40.468549+00:00,atm,301.8,False,uk,False,0.205,standard,718,0.953,0,0.169,0,1,0.0,0
d8cbfddf-cd05-4c18-9c13-7ee349d850eb,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Phyo Pe,phyo.pe190@outlook.com,2024-08-13 14:07:42.468549+00:00,web,145.32,False,us,False,0.195,enhanced,367,0.939,0,0.176,0,0,0.0,0
dcf9c88d-fac2-4a40-8f4d-329c3b44ed7f,d71c91b4-fee8-4104-9856-a5c6109a62e3,Kaung Than,kaung.than719@protonmail.com,2022-11-22 18:41:06.468549+00:00,mobile,107.89,False,us,False,0.275,standard,298,0.336,0,0.166,0,0,0.2,0
aea5e87f-9dc1-465a-929d-b4d94cfc4fb9,402cccc9-28de-45b3-9af7-cc5302aa1f93,May Win,may.win603@outlook.com,2024-10-12 13:25:25.468549+00:00,web,99.76,False,us,False,0.348,standard,263,0.522,0,0.223,0,0,0.0,0
45dc530d-ce0a-4cb4-9376-568b46afa4e4,d71c91b4-fee8-4104-9856-a5c6109a62e3,Mya Myo,mya.myo731@gmail.com,2023-05-05 05:28:47.468549+00:00,web,92.27,False,us,False,0.567,standard,298,0.336,0,0.166,0,0,0.0,0
4591b6d5-527a-49d3-9731-fff08bdeaa7d,07869ce6-0e8d-4f0a-b1ee-2e1dcad78f95,Myo Chit,myo.chit383@ymail.com,2024-05-04 23:36:24.468549+00:00,mobile,107.04,False,uk,True,0.573,low,954,0.576,0,0.332,0,0,0.25,0
d786ef3f-e85c-44d1-80e0-ed3b918f23e1,4cfe5cbc-d677-49bc-8739-b1d05f351250,Thuzar Ko,thuzar.ko235@gmail.com,2024-04-06 21:56:25.468549+00:00,mobile,395.34,True,us,False,0.353,low,616,0.552,0,0.361,0,0,0.0,0
903afefb-7383-43b6-8d13-3b0631919fa4,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Maung Pe,maung.pe901@ymail.com,2025-08-21 13:42:51.468549+00:00,mobile,93.42,False,us,False,0.226,enhanced,367,0.939,0,0.176,0,0,0.0,0
cfc962b2-405a-460b-8254-657256a76ea6,d71c91b4-fee8-4104-9856-a5c6109a62e3,Hla Wai,hla.wai116@mail.com,2025-07-06 01:08:52.468549+00:00,mobile,57.23,True,us,False,0.413,standard,298,0.186,0,0.166,0,0,0.0,0
synth-0860,cust_synth-0860,Hein Oo,hein.oo44@gmail.com,2023-07-07 01:57:53.468549+00:00,mobile,489.7103206140399,True,ca,True,0.2527699181176072,standard,313,0.46303919893917717,0,0.4824361030551551,4,3,0.3715917263016558,1
3b4f74da-bf61-4a5b-8c98-845a0eaad698,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Soe Mya,soe.mya566@mail.com,2025-10-02 08:47:14.468549+00:00,web,229.13,False,uk,True,0.332,enhanced,257,0.894,0,0.257,0,1,0.0,0
synth-0010,cust_synth-0010,Hla Naing,hla.naing214@protonmail.com,2025-03-01 03:53:44.468549+00:00,mobile,364.2331027584717,False,uk,True,0.32140204576890585,standard,3,0.4156258193335851,1,0.3594647517975529,2,5,0.19930821666341525,1
14a70ca9-5089-4df5-b0fe-5fe169e1a3dc,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Ri Wai,ri.wai846@protonmail.com,2022-12-16 03:36:17.468549+00:00,mobile,69.28,True,us,False,0.332,enhanced,257,0.744,0,0.257,0,0,0.0,0
synth-0465,cust_synth-0465,Lin Than,lin.than179@ymail.com,2024-11-29 10:00:05.468549+00:00,mobile,479.3645265431662,False,us,False,0.18045350539732558,enhanced,147,0.7347929404923206,0,0.234942625405927,2,7,0.005218243284912894,1
08573c06-f067-4fd6-aec5-dee2b2037918,402cccc9-28de-45b3-9af7-cc5302aa1f93,Nu Khaing,nu.khaing968@protonmail.com,2023-11-14 09:00:49.468549+00:00,mobile,380.15,False,uk,True,0.384,standard,263,0.522,0,0.223,0,0,0.1,0
40601c23-ad6e-4e4a-adf5-2427b4ed2056,402cccc9-28de-45b3-9af7-cc5302aa1f93,Htet Chit,htet.chit381@gmail.com,2024-11-19 19:02:21.468549+00:00,web,131.35,False,us,False,0.533,standard,263,0.522,0,0.223,0,0,0.1,0
111eacd3-a145-4754-a95a-46a4698d0359,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Khin Nyunt,khin.nyunt637@gmail.com,2023-10-16 22:50:09.468549+00:00,mobile,103.37,True,uk,True,0.617,standard,1018,0.784,0,0.087,1,1,0.0,0
c868379d-0e50-469e-a982-252acc023f32,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Myat Swe,myat.swe990@gmail.com,2024-02-26 12:06:53.468549+00:00,web,98.42,False,us,False,0.34,standard,1018,0.934,0,0.087,0,0,0.0,0
2b45f805-cc19-4b66-adc6-d23daa4a4976,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Wai Yan Thu,waiyan.thu539@protonmail.com,2024-12-11 18:06:19.468549+00:00,web,88.99,False,us,False,0.15,standard,1018,0.934,0,0.087,0,0,0.0,0
bac5e6fd-5f6c-4d9a-95b1-e7af988bd3ad,7bd5200c-5d19-44f0-9afe-8b339a05366b,Nu Nyunt,nu.nyunt701@mail.com,2025-06-18 20:12:01.468549+00:00,mobile,59.09,False,uk,True,0.416,standard,147,0.551,0,0.391,0,0,0.0,0
3129898d-4d3b-424c-b366-7ab3444b6540,d71c91b4-fee8-4104-9856-a5c6109a62e3,Lin Wai,lin.wai641@protonmail.com,2022-10-14 11:22:29.468549+00:00,mobile,9993.4,False,us,False,0.205,standard,298,0.336,0,0.166,0,0,0.1,0
e249d5f1-3f04-4506-9b1e-fb826211434d,70a93d26-8e3a-4179-900c-a4a7a74d08e5,Shwe Htet,shwe.htet673@ymail.com,2023-09-04 09:23:26.468549+00:00,web,61.17,False,us,False,0.062,enhanced,257,0.894,0,0.257,0,0,0.0,0
3cadfe88-d507-4c6b-b50d-2df08668dc55,7bd5200c-5d19-44f0-9afe-8b339a05366b,Nyo Hein,nyo.hein170@outlook.com,2024-03-22 01:42:46.468549+00:00,web,138.38,False,us,False,0.395,standard,147,0.551,0,0.391,0,0,0.0,0
synth-0862,cust_synth-0862,Kyaw Kyaw,kyaw.kyaw475@protonmail.com,2023-06-05 16:13:15.468549+00:00,mobile,970.949131430328,False,us,True,0.4362470934610825,standard,379,0.41241010875457873,2,0.630301724750187,7,12,0.38906952283431107,1
6419c858-56b5-4330-b9d1-2772c73a92c4,402cccc9-28de-45b3-9af7-cc5302aa1f93,Soe Sandar Mya,soesandar.mya446@ymail.com,2023-09-13 10:33:22.468549+00:00,mobile,195.44,False,ca,True,0.707,standard,263,0.522,0,0.223,0,0,0.0,0
1eff919d-50c7-48a4-a266-b862101aa64d,6d0d9b27-fa26-45f8-93b1-2df29d182d9c,Moe Mya,moe.mya531@outlook.com,2023-01-14 17:09:47.468549+00:00,web,362.2,False,us,False,0.258,enhanced,367,0.939,0,0.176,0,0,0.0,0
fef8a33a-7d0d-46c4-9883-56cf1b2727f3,f7531a78-8bbe-4a85-b1e8-a0650edddc72,Wai Yan Myint,waiyan.myint304@protonmail.com,2024-09-29 18:03:22.468549+00:00,mobile,484.49,False,us,False,0.426,standard,1016,0.944,0,0.247,0,1,0.0,0
1c69f462-f5f6-4417-a021-7ba8e54717af,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Su Pe,su.pe732@gmail.com,2024-09-04 16:03:47.468549+00:00,atm,386.71,False,uk,False,0.057,standard,4,0.892,0,0.407,0,0,0.22,0
67567b68-f26b-45d4-b8c6-807193889b58,23d9943d-57b1-42eb-9ef2-05eed7fd1957,Htet Than,htet.than248@protonmail.com,2023-07-08 23:39:40.468549+00:00,mobile,129.8,False,uk,False,0.214,standard,718,0.953,0,0.169,0,1,0.0,0
7c561ef0-efba-48b4-be88-244e3f1bb3b0,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Han Kyaw,han.kyaw421@mail.com,2024-09-17 09:30:08.468549+00:00,web,313.37,False,uk,False,0.658,standard,4,0.892,0,0.407,0,0,0.0,0
da6ebd75-7aa2-44ec-8e87-889a6b3bfe72,7bd5200c-5d19-44f0-9afe-8b339a05366b,Soe Sandar Myo,soesandar.myo218@protonmail.com,2025-03-20 00:56:41.468549+00:00,web,86.52,False,us,False,0.554,standard,147,0.551,0,0.391,0,0,0.0,0
3debca00-f5ff-4a99-a124-9fb4bc45b1de,70a93d26-8e3a-4179-900c-a4a7a74d08e5,May Thu,may.thu298@outlook.com,2025-05-06 15:11:22.468549+00:00,web,1409.18,False,us,False,0.085,enhanced,257,0.894,0,0.257,0,1,0.25,0
a08009c5-c465-4b5d-9c8e-016ab6fe4426,140d2232-ee97-4934-81aa-9e5c323d7c6f,Tun Khaing,tun.khaing62@ymail.com,2024-07-18 08:08:02.468549+00:00,mobile,609.41,False,ca,False,0.061,low,824,0.607,0,0.282,0,0,0.0,0
e941a7db-680d-4497-9cb4-1f59a9ff7c66,7041b9c1-3719-4ca8-9a6b-811b47cea6c0,Chan Myae Myint,chanmyae.myint534@protonmail.com,2023-03-12 01:24:12.468549+00:00,mobile,511.04,False,uk,False,0.325,standard,4,0.892,0,0.407,0,0,0.0,0
f36f82fa-62ad-41a4-a0a4-a090d5efa8dc,67c2c6b3-ef0a-4777-a3f1-c84a851bb6ad,Lin Than,lin.than910@protonmail.com,2023-04-14 11:37:48.468549+00:00,web,9993.35,False,ca,False,0.285,standard,947,0.625,0,0.268,0,0,0.0,0
synth-0635,cust_synth-0635,Mya Win,mya.win182@mail.com,2025-07-26 07:17:17.468549+00:00,mobile,346.975723723867,False,us,False,0.23558691432634832,standard,217,0.6780527136967338,0,0.19385912067022687,2,5,0.04385996971440187,1
f58defcf-653a-408d-b2b1-dadc4a9be120,af8ca4c4-8703-4c55-b66c-2b76cd70040d,Lin Thu,lin.thu644@outlook.com,2023-10-27 22:35:45.468549+00:00,web,138.1,False,us,False,0.282,standard,1018,0.934,0,0.087,0,0,0.0,0
dd12eb9e-b6a4-425c-8d7b-8d8a7e0c58a1,402cccc9-28de-45b3-9af7-cc5302aa1f93,Min Lwin,min.lwin137@mail.com,2025-06-26 08:46:10.468549+00:00,web,210.25,True,us,False,0.296,standard,263,0.372,0,0.223,0,0,0.0,0
4d7ff6ff-013c-4139-bf4d-174c715a4000,7bd5200c-5d19-44f0-9afe-8b339a05366b,Myo Htet,myo.htet283@mail.com,2023-03-18 01:26:40.468549+00:00,mobile,116.11,False,us,False,0.044,standard,147,0.551,0,0.391,0,0,0.2,0
a6969314-465f-4d1b-9097-e055b679b272,402cccc9-28de-45b3-9af7-cc5302aa1f93,Myo Ko,myo.ko854@ymail.com,2023-01-22 02:15:54.468549+00:00,web,170.15,False,us,False,0.39,standard,263,0.522,0,0.223,0,0,0.0,0
